user_id,amount,merchant,category,country,device_type,payment_method,balance_before,balance_after,is_foreign_transaction,transaction_status,timestamp
396aea2c,205.96,McDonalds,Subscriptions,France,Windows,Card,5070.83,4864.87,1,Failed,2025-08-21 15:51:30.534380
a8da3976,85.48,Uber,Shopping,Poland,MacOS,Card,7218.5,7133.02,0,Pending,2025-08-06 17:26:56.445877
6e01bbe6,57.17,Shell,Fuel,Germany,iPhone,GooglePay,4284.14,4226.97,1,Failed,2025-10-03 03:34:07.119560
8b761db8,33.19,IKEA,Entertainment,UK,MacOS,ApplePay,2368.51,2335.32,1,Failed,2025-09-20 18:05:18.017136
b24b1f7a,124.12,Amazon,Shopping,Spain,Windows,GooglePay,1781.89,1657.77,1,Completed,2025-08-10 08:05:10.284748
109c66da,141.81,McDonalds,Subscriptions,France,iPhone,ApplePay,8313.54,8171.73,1,Pending,2025-08-01 10:35:24.665527
6e01bbe6,57.2,Netflix,Shopping,UK,iPhone,ApplePay,3951.68,3894.48,1,Failed,2025-08-18 16:28:44.160711
a8da3976,175.84,Starbucks,Shopping,Poland,Android,GooglePay,2563.83,2387.99,0,Pending,2025-08-17 05:22:30.597545
48caada0,118.68,Shell,Entertainment,France,MacOS,Transfer,1847.78,1729.1,1,Pending,2025-09-12 17:30:09.768348
0a4b2196,84.79,Uber,Transport,UK,iPhone,Card,9817.87,9733.08,1,Failed,2025-08-24 08:06:43.748363
cf772bdb,99.26,McDonalds,Subscriptions,UK,MacOS,Transfer,3510.01,3410.75,1,Failed,2025-09-11 14:27:16.163982
0a21416d,20.73,Starbucks,Shopping,UK,Windows,ApplePay,2759.76,2739.03,1,Completed,2025-08-18 23:59:38.918924
ca6f78ca,123.38,IKEA,Subscriptions,Spain,Windows,GooglePay,5216.64,5093.26,1,Pending,2025-07-24 22:55:10.378047
37901d0a,24.26,Zara,Transport,Germany,Windows,Card,2776.23,2751.97,1,Failed,2025-07-23 08:53:39.838715
5ee76956,49.75,IKEA,Entertainment,Germany,MacOS,Transfer,550.33,500.58,1,Failed,2025-08-07 19:38:51.788753
cf772bdb,75.63,Zara,Fuel,Poland,Android,ApplePay,1123.58,1047.95,0,Completed,2025-08-17 20:04:48.927873
141fca66,193.36,Shell,Subscriptions,France,Android,Transfer,1882.6,1689.24,1,Failed,2025-10-04 15:46:33.969750
fe4639d6,94.29,Apple,Shopping,Poland,Android,GooglePay,1123.26,1028.97,0,Failed,2025-08-20 19:42:18.329309
d4a6334b,29.55,McDonalds,Fuel,France,Windows,Card,7591.97,7562.42,1,Completed,2025-08-25 16:35:45.544856
af02866d,99.49,Spotify,Subscriptions,France,Windows,GooglePay,915.09,815.6,1,Completed,2025-09-22 18:04:55.992346
1aec7664,114.83,Shell,Fuel,Spain,Windows,Card,8247.04,8132.21,1,Failed,2025-08-24 17:18:56.933692
09c1b42c,152.55,IKEA,Subscriptions,Poland,Android,GooglePay,6087.25,5934.7,0,Failed,2025-08-05 12:08:55.513444
69d5c8ed,78.54,Zara,Fuel,Germany,MacOS,GooglePay,6881.96,6803.42,1,Failed,2025-09-23 18:06:51.888495
e0ee2924,37.55,Zara,Entertainment,Spain,MacOS,GooglePay,586.63,549.08,1,Failed,2025-09-28 09:43:22.144456
70b80322,212.59,Netflix,Shopping,UK,MacOS,Transfer,341.81,129.22,1,Pending,2025-08-10 15:21:23.674860
70b80322,99.62,Zara,Shopping,Poland,MacOS,Transfer,5758.2,5658.58,0,Failed,2025-08-23 09:45:14.667807
7a53e740,29.89,Spotify,Entertainment,France,iPhone,GooglePay,5623.61,5593.72,1,Failed,2025-08-05 16:39:26.029938
d358dda3,78.02,Apple,Subscriptions,Poland,Windows,ApplePay,9261.3,9183.28,0,Pending,2025-09-27 01:30:37.544679
fbb359bb,49.78,Netflix,Transport,Germany,iPhone,Card,4096.4,4046.62,1,Completed,2025-07-17 12:37:08.406890
c91c9e0a,156.67,McDonalds,Transport,France,iPhone,GooglePay,7882.47,7725.8,1,Failed,2025-10-08 00:48:51.744251
3db93137,114.23,Zara,Transport,Germany,Android,GooglePay,5288.94,5174.71,1,Completed,2025-08-07 06:36:48.689760
c5574659,61.23,McDonalds,Fuel,Spain,MacOS,Card,8909.19,8847.96,1,Completed,2025-08-18 04:47:08.990320
59527dd4,141.86,Uber,Entertainment,Poland,Android,ApplePay,2554.23,2412.37,0,Completed,2025-09-18 12:38:37.259634
6d383827,73.19,Uber,Food,France,Windows,Card,7996.7,7923.51,1,Completed,2025-07-29 12:49:14.233708
62869b4e,76.65,IKEA,Fuel,Spain,iPhone,Transfer,4287.14,4210.49,1,Failed,2025-10-01 22:35:03.698871
3be4bb4e,36.02,Starbucks,Transport,Poland,Android,Transfer,9033.72,8997.7,0,Failed,2025-09-21 19:07:51.645345
ed662afa,35.59,Shell,Transport,Spain,Windows,GooglePay,8372.38,8336.79,1,Failed,2025-08-20 17:43:58.713161
5567b9e5,207.26,Netflix,Food,UK,Windows,Transfer,4848.39,4641.13,1,Completed,2025-09-13 00:21:02.372611
689af471,138.67,Uber,Entertainment,France,Android,ApplePay,4038.33,3899.66,1,Pending,2025-07-27 15:27:20.055058
3bd33b5f,28.72,Shell,Entertainment,France,Android,GooglePay,5081.88,5053.16,1,Pending,2025-09-01 07:12:25.107995
0b2f07b3,22.96,Spotify,Shopping,Germany,Windows,GooglePay,4684.79,4661.83,1,Pending,2025-07-31 09:06:57.758382
b24b1f7a,11.48,Uber,Subscriptions,Germany,Android,GooglePay,5228.79,5217.31,1,Completed,2025-07-23 02:48:23.445595
d9ac16f2,83.59,Zara,Entertainment,France,MacOS,Card,2575.7,2492.11,1,Completed,2025-08-26 10:06:16.401577
599a00a2,55.11,Amazon,Entertainment,France,MacOS,Card,6341.11,6286.0,1,Completed,2025-07-22 10:39:36.233321
6e01bbe6,170.12,Netflix,Transport,Spain,Android,ApplePay,7330.41,7160.29,1,Pending,2025-08-23 09:26:27.449378
9d7c82c7,60.4,Netflix,Subscriptions,Spain,iPhone,Transfer,4001.41,3941.01,1,Pending,2025-09-26 09:19:22.740086
bfb78352,199.12,Amazon,Transport,Spain,Android,Transfer,3884.41,3685.29,1,Failed,2025-09-08 12:07:37.277527
b1ff94a8,74.97,Netflix,Subscriptions,UK,Windows,Transfer,8521.5,8446.53,1,Pending,2025-07-27 19:24:26.426515
66339b3e,215.24,Spotify,Transport,Poland,MacOS,Transfer,8772.08,8556.84,0,Failed,2025-08-04 16:26:39.320109
66339b3e,67.86,IKEA,Entertainment,France,Android,Card,6377.93,6310.07,1,Pending,2025-09-15 19:35:30.826597
d358dda3,69.01,Zara,Fuel,France,Android,Transfer,3152.01,3083.0,1,Completed,2025-08-18 03:49:08.795067
37901d0a,137.19,Apple,Transport,Poland,MacOS,Transfer,2174.32,2037.13,0,Pending,2025-10-05 05:36:09.651579
d358dda3,127.34,Apple,Transport,Germany,Android,ApplePay,2495.11,2367.77,1,Completed,2025-09-25 17:01:23.026876
4376822d,2.41,Netflix,Fuel,France,Windows,Transfer,3193.23,3190.82,1,Pending,2025-10-12 16:57:17.892275
03c34c1f,85.03,McDonalds,Transport,France,MacOS,GooglePay,3350.33,3265.3,1,Completed,2025-09-10 20:27:20.569538
ed662afa,54.58,Amazon,Fuel,Germany,MacOS,Transfer,7927.81,7873.23,1,Failed,2025-09-01 04:15:05.955029
69d5c8ed,50.65,McDonalds,Entertainment,France,MacOS,Card,1838.52,1787.87,1,Pending,2025-09-23 09:52:39.343744
3861b8ec,84.74,Apple,Fuel,Germany,MacOS,Card,9764.63,9679.89,1,Completed,2025-10-07 21:24:32.986705
9d7c82c7,62.71,McDonalds,Shopping,Spain,Android,GooglePay,3445.9,3383.19,1,Pending,2025-10-07 06:28:21.606284
109c66da,90.98,Uber,Fuel,UK,MacOS,ApplePay,9082.27,8991.29,1,Completed,2025-08-08 17:28:06.437738
eefbe417,20.51,IKEA,Subscriptions,France,MacOS,Transfer,7883.81,7863.3,1,Pending,2025-08-13 09:01:47.469331
859dc5af,10.18,Starbucks,Entertainment,Spain,iPhone,Card,5510.43,5500.25,1,Failed,2025-09-13 22:15:44.021796
af02866d,139.74,Apple,Shopping,Poland,iPhone,Transfer,1094.2,954.46,0,Completed,2025-08-23 15:28:21.446110
48caada0,149.86,Amazon,Subscriptions,UK,MacOS,Transfer,9657.31,9507.45,1,Failed,2025-09-20 07:01:54.741212
03c34c1f,135.54,Starbucks,Fuel,Germany,Android,Card,2751.89,2616.35,1,Failed,2025-07-18 02:54:49.898457
4376822d,82.06,Apple,Subscriptions,France,Windows,Card,7126.55,7044.49,1,Completed,2025-08-14 09:44:20.391017
3861b8ec,58.25,Apple,Fuel,UK,MacOS,Transfer,7945.99,7887.74,1,Pending,2025-08-23 03:18:44.428606
5091aeba,42.9,Shell,Subscriptions,Germany,Windows,Transfer,5223.39,5180.49,1,Pending,2025-09-30 13:56:48.194594
c8dc4a34,32.31,IKEA,Entertainment,Spain,iPhone,Card,3439.89,3407.58,1,Completed,2025-07-25 07:50:30.023479
483fd891,75.04,IKEA,Shopping,Poland,MacOS,ApplePay,8035.87,7960.83,0,Completed,2025-09-01 17:17:57.181674
7a53e740,148.17,Apple,Fuel,France,iPhone,GooglePay,5890.07,5741.9,1,Failed,2025-09-01 19:24:19.409545
19cc3e02,38.16,Shell,Entertainment,UK,MacOS,GooglePay,8347.88,8309.72,1,Pending,2025-07-22 05:40:54.933429
239d56cc,148.29,Starbucks,Fuel,UK,Windows,ApplePay,2890.81,2742.52,1,Completed,2025-08-22 14:33:46.358718
1f2e8004,7.53,Amazon,Fuel,Germany,MacOS,ApplePay,4860.16,4852.63,1,Completed,2025-09-13 00:33:43.355352
b1ff94a8,94.11,Spotify,Shopping,Spain,iPhone,ApplePay,3318.12,3224.01,1,Failed,2025-09-27 21:38:47.565917
11266a19,106.42,Apple,Transport,France,iPhone,ApplePay,9844.82,9738.4,1,Failed,2025-09-13 00:19:26.455698
c91c9e0a,48.74,Apple,Entertainment,UK,iPhone,Card,395.03,346.29,1,Pending,2025-10-08 14:01:48.256298
70b80322,16.97,Apple,Food,UK,MacOS,Transfer,596.78,579.81,1,Failed,2025-10-02 20:18:43.697342
597ccd50,130.77,Shell,Transport,Spain,Android,Card,4148.32,4017.55,1,Pending,2025-10-02 02:36:44.079084
48caada0,82.51,Uber,Fuel,France,Android,ApplePay,8759.16,8676.65,1,Completed,2025-07-16 10:50:26.593439
109c66da,238.2,McDonalds,Entertainment,UK,iPhone,GooglePay,1023.22,785.02,1,Failed,2025-10-11 01:44:01.691883
7a53e740,149.21,McDonalds,Food,Poland,Windows,Card,6756.98,6607.77,0,Failed,2025-08-09 05:20:01.844839
1d246381,149.75,IKEA,Shopping,Spain,Android,Transfer,9434.88,9285.13,1,Failed,2025-08-30 07:11:39.309402
ca6f78ca,63.76,McDonalds,Transport,UK,Android,Transfer,3239.44,3175.68,1,Failed,2025-10-03 15:47:59.654257
d358dda3,39.26,Netflix,Shopping,Poland,iPhone,GooglePay,4623.1,4583.84,0,Completed,2025-10-02 16:15:52.271875
859dc5af,10.56,Zara,Fuel,Germany,MacOS,Transfer,9796.77,9786.21,1,Failed,2025-08-01 01:42:26.561357
8b91d2d5,38.85,Amazon,Entertainment,Poland,Windows,Card,1068.6,1029.75,0,Completed,2025-10-03 02:10:32.379790
9d7c82c7,77.7,Amazon,Entertainment,UK,iPhone,Card,6312.67,6234.97,1,Pending,2025-09-21 06:01:13.639533
0a4b2196,129.13,Spotify,Fuel,France,Windows,Transfer,8335.79,8206.66,1,Failed,2025-08-16 18:14:55.218793
597ccd50,22.2,Apple,Food,UK,Android,ApplePay,4213.28,4191.08,1,Completed,2025-08-15 08:16:16.282626
132e12cd,35.92,Shell,Shopping,UK,MacOS,ApplePay,3872.36,3836.44,1,Failed,2025-09-25 06:12:58.989877
0b2f07b3,26.67,Starbucks,Food,Poland,Android,ApplePay,6267.11,6240.44,0,Completed,2025-08-04 23:53:06.540034
9d7c82c7,70.42,McDonalds,Shopping,France,Android,Card,1608.18,1537.76,1,Failed,2025-08-06 23:39:14.065369
276acd2c,66.06,McDonalds,Transport,Germany,Windows,Card,3302.64,3236.58,1,Completed,2025-10-04 01:59:44.276632
26dbb751,80.63,Spotify,Shopping,Poland,MacOS,GooglePay,6836.47,6755.84,0,Pending,2025-07-19 21:12:38.197718
70b80322,105.12,Spotify,Entertainment,Germany,Windows,Card,8766.22,8661.1,1,Failed,2025-08-16 06:20:03.353133
9d7c82c7,79.16,Spotify,Food,Spain,iPhone,Transfer,3718.89,3639.73,1,Failed,2025-07-28 19:50:46.303933
26dbb751,132.74,Uber,Entertainment,Spain,MacOS,Transfer,9098.74,8966.0,1,Pending,2025-07-18 17:21:23.624441
4d8fb493,23.21,Netflix,Subscriptions,France,Android,ApplePay,2509.73,2486.52,1,Pending,2025-10-10 00:40:59.352708
2eac0a69,63.62,Zara,Transport,Germany,MacOS,Transfer,9768.85,9705.23,1,Pending,2025-08-18 17:15:01.578878
62869b4e,115.1,Spotify,Shopping,France,iPhone,GooglePay,2956.35,2841.25,1,Failed,2025-09-17 19:21:28.031166
b6cd53c2,96.87,Amazon,Food,UK,Android,ApplePay,4883.2,4786.33,1,Completed,2025-07-25 00:24:34.278111
ed662afa,189.95,McDonalds,Subscriptions,Spain,Android,ApplePay,2390.24,2200.29,1,Pending,2025-07-18 15:15:43.171213
a4722294,25.49,McDonalds,Subscriptions,Germany,MacOS,Card,5617.85,5592.36,1,Failed,2025-07-18 04:48:06.445195
378500e1,116.25,Shell,Shopping,UK,iPhone,GooglePay,2681.8,2565.55,1,Completed,2025-08-03 05:43:33.363556
e0ee2924,42.2,Spotify,Entertainment,Poland,iPhone,ApplePay,4257.86,4215.66,0,Failed,2025-09-13 07:58:41.484715
8ad25e98,35.95,Netflix,Subscriptions,Poland,Windows,GooglePay,2480.76,2444.81,0,Pending,2025-08-25 19:39:56.802356
378500e1,145.07,Uber,Food,UK,Windows,Transfer,7178.22,7033.15,1,Failed,2025-09-18 22:10:49.934737
eefbe417,78.49,Spotify,Transport,Spain,MacOS,Transfer,5883.63,5805.14,1,Pending,2025-08-07 15:55:00.130160
6193540e,95.83,Amazon,Entertainment,Germany,MacOS,ApplePay,1830.86,1735.03,1,Completed,2025-08-29 14:40:57.062567
372ed187,46.47,Netflix,Transport,Germany,MacOS,ApplePay,7906.4,7859.93,1,Failed,2025-07-16 17:19:30.279915
1aec7664,49.73,Apple,Food,Spain,Android,Card,3634.61,3584.88,1,Pending,2025-08-17 12:02:16.235313
1d246381,11.19,Amazon,Subscriptions,Spain,Windows,Card,8616.38,8605.19,1,Pending,2025-09-19 17:25:33.993428
7a53e740,90.93,Starbucks,Food,Spain,iPhone,Card,1592.2,1501.27,1,Failed,2025-09-14 20:52:13.444459
c8481689,17.84,Amazon,Entertainment,France,Windows,Transfer,7107.0,7089.16,1,Pending,2025-10-05 20:12:08.381749
2fe9e4d1,71.5,Spotify,Food,Germany,MacOS,Transfer,4983.3,4911.8,1,Completed,2025-09-14 06:39:33.189288
c8481689,132.67,Uber,Shopping,France,Windows,Card,9288.74,9156.07,1,Pending,2025-07-19 06:28:11.258268
a8da3976,26.09,Shell,Food,Germany,Android,Card,5867.63,5841.54,1,Completed,2025-08-13 05:31:53.123581
141fca66,259.57,Uber,Fuel,UK,MacOS,GooglePay,6954.45,6694.88,1,Pending,2025-07-17 10:25:14.852615
39785e65,34.81,Netflix,Transport,UK,Android,GooglePay,7904.59,7869.78,1,Completed,2025-08-02 21:25:21.176205
a8da3976,73.18,McDonalds,Fuel,Poland,Windows,Card,3894.11,3820.93,0,Pending,2025-09-29 20:41:12.789889
0b2f07b3,95.75,Apple,Subscriptions,Germany,iPhone,Card,8825.29,8729.54,1,Pending,2025-09-02 10:17:14.637375
37901d0a,32.95,McDonalds,Entertainment,Poland,iPhone,ApplePay,8899.98,8867.03,0,Pending,2025-10-01 03:42:50.664440
a4722294,51.75,Amazon,Subscriptions,Spain,Android,ApplePay,6095.18,6043.43,1,Completed,2025-09-11 10:52:48.490214
b1ff94a8,147.27,Zara,Subscriptions,Germany,iPhone,ApplePay,6141.91,5994.64,1,Completed,2025-09-27 04:51:15.057475
e76697a3,125.42,McDonalds,Transport,Spain,iPhone,ApplePay,5131.64,5006.22,1,Completed,2025-09-30 04:43:11.544845
ed662afa,64.84,IKEA,Subscriptions,Poland,Windows,GooglePay,4754.89,4690.05,0,Completed,2025-09-12 19:41:34.162737
239d56cc,79.89,Netflix,Food,Poland,Windows,Card,1948.3,1868.41,0,Pending,2025-08-31 11:04:30.854200
66339b3e,88.4,Zara,Shopping,Spain,iPhone,GooglePay,5228.08,5139.68,1,Failed,2025-08-26 01:06:00.646034
0b2f07b3,113.44,Shell,Entertainment,Poland,Windows,GooglePay,7928.1,7814.66,0,Failed,2025-09-01 09:19:43.078086
fbb359bb,117.93,McDonalds,Food,UK,Android,Card,7138.63,7020.7,1,Pending,2025-10-10 13:16:18.413215
4ae211ef,116.24,Netflix,Transport,Germany,Windows,Transfer,8955.75,8839.51,1,Failed,2025-10-03 04:32:34.444436
4d8fb493,55.4,Apple,Entertainment,France,Windows,Transfer,2102.7,2047.3,1,Completed,2025-09-27 13:58:23.573997
a4722294,86.46,Apple,Shopping,UK,Android,GooglePay,6534.74,6448.28,1,Failed,2025-07-26 03:46:31.257721
5567b9e5,139.89,Uber,Shopping,France,Android,ApplePay,5544.56,5404.67,1,Failed,2025-10-04 20:02:03.668346
0a01d0d3,212.39,Amazon,Food,UK,MacOS,Card,5125.87,4913.48,1,Failed,2025-09-14 12:01:45.095699
597ccd50,84.78,IKEA,Shopping,Poland,Android,ApplePay,5019.75,4934.97,0,Pending,2025-09-01 22:47:02.833104
19cc3e02,47.58,IKEA,Fuel,Poland,MacOS,GooglePay,1756.76,1709.18,0,Pending,2025-09-11 03:29:45.340393
19cc3e02,31.91,Uber,Subscriptions,Spain,MacOS,ApplePay,2117.53,2085.62,1,Failed,2025-09-27 19:17:15.251878
597ccd50,116.74,Amazon,Fuel,Poland,Windows,GooglePay,6179.75,6063.01,0,Failed,2025-09-16 20:51:17.045967
a72bf52c,13.57,Shell,Entertainment,Poland,iPhone,ApplePay,1708.95,1695.38,0,Completed,2025-08-24 00:54:13.648830
48caada0,117.38,Shell,Shopping,UK,iPhone,ApplePay,2525.71,2408.33,1,Completed,2025-10-05 17:39:11.726173
109c66da,118.49,Uber,Shopping,Poland,iPhone,ApplePay,3028.93,2910.44,0,Completed,2025-09-30 10:30:44.145376
1f2e8004,49.6,McDonalds,Transport,Germany,iPhone,Transfer,4298.99,4249.39,1,Failed,2025-08-03 10:04:47.363214
c91c9e0a,94.39,Apple,Entertainment,France,iPhone,ApplePay,5681.16,5586.77,1,Pending,2025-08-12 00:34:28.350644
62869b4e,66.76,Apple,Food,Poland,iPhone,ApplePay,6090.05,6023.29,0,Completed,2025-08-27 14:49:16.690913
b1ff94a8,0.04,Uber,Shopping,UK,MacOS,ApplePay,3408.29,3408.25,1,Completed,2025-08-10 12:35:40.410910
eefbe417,112.68,Uber,Food,Germany,Android,ApplePay,3371.37,3258.69,1,Failed,2025-09-03 20:38:36.220790
597ccd50,106.97,Spotify,Shopping,Spain,MacOS,Transfer,8418.84,8311.87,1,Pending,2025-08-20 03:21:56.436352
62869b4e,54.04,Uber,Shopping,UK,iPhone,GooglePay,9097.33,9043.29,1,Completed,2025-07-17 01:05:16.646233
19038338,211.14,Amazon,Subscriptions,Spain,MacOS,Card,3759.25,3548.11,1,Completed,2025-10-09 03:46:02.293637
ed662afa,80.38,Starbucks,Transport,Spain,Android,Card,4668.27,4587.89,1,Failed,2025-08-02 12:16:11.411863
fe4639d6,30.9,Zara,Transport,France,Windows,ApplePay,3575.39,3544.49,1,Pending,2025-09-28 03:09:03.121339
1d246381,143.37,Uber,Entertainment,Spain,iPhone,ApplePay,8559.24,8415.87,1,Completed,2025-09-17 18:20:40.156299
3be4bb4e,127.3,Starbucks,Fuel,France,MacOS,Card,9733.99,9606.69,1,Pending,2025-09-05 18:37:39.638843
a8da3976,134.84,Netflix,Transport,France,Android,GooglePay,4063.73,3928.89,1,Failed,2025-08-27 06:19:16.374527
0b2f07b3,20.78,Amazon,Subscriptions,Germany,MacOS,ApplePay,6835.4,6814.62,1,Completed,2025-08-23 06:59:39.275743
597ccd50,92.77,Starbucks,Entertainment,France,Windows,Transfer,7343.24,7250.47,1,Failed,2025-07-19 15:18:26.924266
a8da3976,79.38,Netflix,Shopping,Germany,Windows,Card,9534.41,9455.03,1,Completed,2025-07-28 06:03:20.634255
3be4bb4e,69.57,Starbucks,Subscriptions,Poland,iPhone,Transfer,2667.53,2597.96,0,Pending,2025-10-03 12:55:50.450315
4376822d,160.32,McDonalds,Shopping,Germany,Windows,Transfer,3829.14,3668.82,1,Pending,2025-10-09 05:44:31.410846
0a01d0d3,81.2,McDonalds,Transport,Poland,Windows,Card,5149.57,5068.37,0,Completed,2025-09-15 19:28:33.910665
372ed187,56.01,Uber,Entertainment,France,iPhone,Card,5347.45,5291.44,1,Pending,2025-09-27 18:05:47.350478
4376822d,55.44,Starbucks,Subscriptions,Poland,Android,Transfer,4354.77,4299.33,0,Failed,2025-10-08 00:57:07.426600
19038338,16.63,Spotify,Food,Poland,Windows,ApplePay,3733.22,3716.59,0,Failed,2025-09-01 00:48:41.318174
9d7c82c7,86.9,Shell,Transport,UK,Windows,GooglePay,5806.58,5719.68,1,Failed,2025-09-26 22:37:09.311350
79eeaa12,165.64,Apple,Subscriptions,UK,Windows,Transfer,8559.53,8393.89,1,Pending,2025-09-07 21:14:56.574407
11266a19,60.61,Netflix,Transport,Spain,Windows,Card,7196.36,7135.75,1,Completed,2025-07-26 07:29:58.054741
1d246381,96.13,Apple,Subscriptions,Spain,Windows,Transfer,4467.27,4371.14,1,Failed,2025-08-14 08:36:02.464058
3db93137,68.65,Amazon,Entertainment,Poland,MacOS,ApplePay,4975.05,4906.4,0,Failed,2025-08-07 03:52:35.744287
bfb78352,74.82,Apple,Transport,Spain,Windows,Card,3683.28,3608.46,1,Pending,2025-07-27 17:02:02.979083
6d383827,130.19,McDonalds,Fuel,Spain,iPhone,Transfer,7740.96,7610.77,1,Pending,2025-08-07 17:28:54.782780
4376822d,15.94,Starbucks,Transport,Germany,Windows,ApplePay,2598.94,2583.0,1,Failed,2025-09-19 07:03:36.740746
1df89181,8.6,Netflix,Shopping,Germany,Android,Card,2615.48,2606.88,1,Completed,2025-08-25 02:37:33.832147
37901d0a,143.47,Zara,Food,UK,Windows,GooglePay,288.26,144.79,1,Completed,2025-09-02 03:30:20.287361
c8481689,48.07,Spotify,Entertainment,UK,Windows,Transfer,6199.23,6151.16,1,Completed,2025-09-23 08:51:07.177619
1df89181,56.69,Apple,Transport,Poland,Windows,Transfer,1832.15,1775.46,0,Completed,2025-08-13 15:11:28.948320
39785e65,227.59,Apple,Fuel,Germany,Windows,Transfer,3120.81,2893.22,1,Pending,2025-10-02 20:10:07.628036
8831427f,126.89,Netflix,Entertainment,Spain,iPhone,GooglePay,543.64,416.75,1,Failed,2025-09-19 18:44:47.975425
e0ee2924,28.14,Spotify,Transport,France,iPhone,Transfer,8003.74,7975.6,1,Pending,2025-07-30 15:38:18.328929
d9ac16f2,148.14,Apple,Shopping,Spain,Android,Transfer,4430.98,4282.84,1,Pending,2025-08-23 01:26:07.819274
8b761db8,128.4,IKEA,Shopping,UK,iPhone,Transfer,7187.71,7059.31,1,Pending,2025-07-16 20:46:38.727386
79eeaa12,96.59,Zara,Shopping,Poland,Android,Card,2880.33,2783.74,0,Completed,2025-08-30 05:17:37.494579
fd5030c7,89.1,IKEA,Transport,Germany,Android,Card,3404.38,3315.28,1,Failed,2025-07-25 10:00:01.759963
8b761db8,18.57,Amazon,Fuel,France,Windows,Card,4536.41,4517.84,1,Pending,2025-08-22 09:13:34.552987
21898b1a,74.7,Netflix,Food,France,Android,Card,6278.73,6204.03,1,Failed,2025-09-08 11:49:31.887355
4d8fb493,212.64,Starbucks,Transport,Poland,Windows,ApplePay,5533.16,5320.52,0,Pending,2025-09-29 04:24:27.305433
4376822d,132.94,Shell,Food,UK,iPhone,GooglePay,5435.06,5302.12,1,Completed,2025-08-10 21:57:58.451225
26dbb751,141.65,IKEA,Transport,UK,Android,ApplePay,6853.25,6711.6,1,Pending,2025-07-25 06:38:16.942424
c8481689,68.77,Starbucks,Food,Spain,MacOS,GooglePay,4245.08,4176.31,1,Completed,2025-07-29 03:47:08.285625
396aea2c,141.96,Apple,Transport,France,MacOS,GooglePay,7689.61,7547.65,1,Pending,2025-10-03 02:33:40.957211
cd63831a,36.71,Starbucks,Entertainment,Spain,Windows,ApplePay,8942.7,8905.99,1,Failed,2025-07-19 23:44:23.565935
239d56cc,88.33,Netflix,Subscriptions,France,MacOS,Transfer,501.67,413.34,1,Completed,2025-09-27 23:50:59.211507
8831427f,129.89,Starbucks,Fuel,UK,Windows,Transfer,9540.49,9410.6,1,Failed,2025-09-12 20:45:50.084984
bfb78352,127.89,Starbucks,Transport,Poland,Android,Card,730.52,602.63,0,Failed,2025-09-04 03:59:34.220789
cf772bdb,5.45,IKEA,Shopping,Germany,Windows,Transfer,3440.2,3434.75,1,Failed,2025-10-03 18:19:10.675681
ed662afa,194.7,McDonalds,Entertainment,Spain,MacOS,Transfer,1085.12,890.42,1,Failed,2025-08-07 07:37:37.499192
fe4639d6,25.84,Uber,Fuel,UK,Android,ApplePay,1224.63,1198.79,1,Failed,2025-10-10 22:17:22.157706
09c1b42c,241.9,Spotify,Subscriptions,Spain,Android,GooglePay,6202.4,5960.5,1,Completed,2025-07-20 05:40:10.440806
59527dd4,131.84,Spotify,Fuel,Poland,Android,Card,9072.66,8940.82,0,Failed,2025-10-10 00:28:02.285748
fbb359bb,126.15,Spotify,Subscriptions,UK,Android,ApplePay,4212.81,4086.66,1,Completed,2025-09-22 02:43:15.040046
859dc5af,30.48,McDonalds,Transport,Spain,MacOS,ApplePay,4466.82,4436.34,1,Failed,2025-08-16 12:45:53.891530
fe4639d6,50.42,Apple,Subscriptions,Spain,iPhone,ApplePay,4138.61,4088.19,1,Failed,2025-08-03 14:15:41.341416
63a51403,188.46,Amazon,Transport,France,Android,Card,7549.87,7361.41,1,Pending,2025-07-29 04:22:34.863880
fe4639d6,178.49,Apple,Subscriptions,Germany,Android,GooglePay,5196.92,5018.43,1,Pending,2025-09-22 20:22:21.191934
1df89181,70.4,McDonalds,Fuel,Spain,iPhone,ApplePay,656.48,586.08,1,Pending,2025-09-09 18:05:58.511153
132e12cd,65.4,Shell,Shopping,France,Android,Card,7110.11,7044.71,1,Pending,2025-08-20 04:37:54.829632
599a00a2,67.09,McDonalds,Transport,Spain,Android,Card,9299.52,9232.43,1,Failed,2025-08-09 23:36:41.541609
c91c9e0a,148.6,Uber,Fuel,Germany,iPhone,ApplePay,5984.93,5836.33,1,Failed,2025-08-12 05:53:41.413418
738b799d,141.88,Apple,Food,Poland,iPhone,Transfer,3108.64,2966.76,0,Pending,2025-08-21 10:28:35.995363
1f2e8004,103.29,Spotify,Shopping,Spain,Android,ApplePay,3671.8,3568.51,1,Completed,2025-10-12 03:28:11.932993
0b2f07b3,88.93,Apple,Transport,UK,MacOS,Card,4216.42,4127.49,1,Failed,2025-09-26 09:03:18.869546
b6cd53c2,69.72,Zara,Entertainment,France,Windows,Transfer,9909.85,9840.13,1,Pending,2025-07-26 17:31:53.749591
a4722294,235.01,Zara,Shopping,Spain,iPhone,Card,5391.79,5156.78,1,Pending,2025-09-08 03:39:27.595474
a4722294,0.19,McDonalds,Shopping,Germany,Android,GooglePay,3353.02,3352.83,1,Pending,2025-07-16 03:35:01.054758
